data_extracao;descricao;estado;complemento;implantacao;logradouro_nome;num_inicial;num_final;defronte;cruzamento_nome;lado;fluxo;local_de_instal;latitude;longitude
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 10M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;140;140.0;SIM;R ABEL ROCHA TRILHA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 10M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;340;340.0;NÃO;R LYDIA MOSCHETTI;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 15M JUNTO A CICLO FAIXA.;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;505;505.0;SIM;R GERMANO BASLER;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 15M JUNTO A CICLO FAIXA.;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;505;505.0;NÃO;R GERMANO BASLER;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 09M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;1070;1070.0;NÃO;R SARGENTO SILVIO DELMAR HOLLENBACH;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 09M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;1075;1075.0;NÃO;R DR VARGAS NETO;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 11M JUNTO A CICLO FAIXA AO LADO DO C.CENTRAL;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;1030;1030.0;NÃO;R SARGENTO SILVIO DELMAR HOLLENBACH;PAR;DECRESCENTE;LEITO DA VIA     ;-30.020908343143063;-51.1097623826936
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 10M JUNTO A CICLO FAIXA.;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;440;440.0;NÃO;R EGYDIO PEDRO FLACH;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 10M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;140;140.0;NÃO;R ABEL ROCHA TRILHA;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 18M JUNTO A CICLO FAIXA.;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;505;505.0;NÃO;R DR CARLOS MARIA BINS;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 18M JUNTO A CICLO FAIXA.;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;505;505.0;SIM;R DR CARLOS MARIA BINS;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 13M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;91;93.0;NÃO;R PROF ZILAH TOTTA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 13M JUNTO A CICLO FAIXA;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;92;94.0;NÃO;R PROF ZILAH TOTTA;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.073;marcacao de cruzamento rodocicloviario;INSTALADO;- 11M JUNTO A CICLO FAIXA AO LADO DO C.CENTRAL;2013-09-07;AV JUSCELINO KUBITSCHEK DE OLIVEIRA;975;975.0;NÃO;R SARGENTO SILVIO DELMAR HOLLENBACH;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.020966402415947;-51.10980261582882
2025-05-01 01:32:36.073;marcacao de ciclofaixa ao longo da via;INSTALADO;- 05MX2.50 METROS - SOBRE O CANTEIRO LOCALIZADO NO FL. 02 DA AV. EDVALDO P. PAIVA;2012-11-05;AV IPIRANGA;3;3.0;NÃO;AV EDVALDO PEREIRA PAIVA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.078;marcacao de ciclofaixa ao longo da via;INSTALADO;950 METROS;2014-04-14;AV GUAIBA;10516;11350.0;NÃO;AV OSWALDO GONCALVES CRUZ;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.078;marcacao de ciclofaixa ao longo da via;INSTALADO;- 762 METROS;2014-06-30;R DONA ALZIRA;1401;1401.0;NÃO;AV SERTORIO;IMPAR;CRESCENTE;CALCADA          ;;
2025-05-01 01:32:36.086;marcacao de cruzamento rodocicloviario;INSTALADO;12 METROS;2014-01-31;R VASCO DA GAMA;585;585.0;NÃO;R MIGUEL TOSTES;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;12 METROS;2014-01-31;R VASCO DA GAMA;217;253.0;NÃO;R FELIPE CAMARAO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;52 TARJAS;2014-01-31;R VASCO DA GAMA;253;443.0;NÃO;R FELIPE CAMARAO;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;88 METROS;2014-01-31;R VASCO DA GAMA;153;217.0;NÃO;R FERNANDES VIEIRA;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;122 METROS;2014-01-31;R VASCO DA GAMA;15;117.0;NÃO;R GEN JOAO TELLES;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;68 METROS;2014-01-31;R IRMAO JOSE OTAO;335;335.0;NÃO;R GARIBALDI;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS;2014-01-31;R GEN JOAO TELLES;378;424.0;NÃO;R HENRIQUE DIAS;PAR;NULO;LEITO DA VIA     ;-30.033056855935165;-51.212538294557824
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 10MX2,50M - NA TRANSVERSAL DA VIA;;AV OSVALDO ARANHA;500;500.0;NÃO;R DR BARROS CASSAL;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03293447950746;-51.217185951900326
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX02,50M - NA TRANSVERSAL DA VIA;2017-08-29;AV OSVALDO ARANHA;934;936.0;SIM;R GEN JOAO TELLES;IMPAR;CRESCENTE;CALCADA          ;-30.034768913530417;-51.21306607885345
2025-05-01 01:32:36.084;marcacao de ciclofaixa ao longo da via;INSTALADO;- (4,5M+4,5M+02M)X0,10M - SOBRE O CANTEIRO. NA TRANSVERSAL;;AV OSVALDO ARANHA;500;500.0;NÃO;R DR BARROS CASSAL;PAR;DECRESCENTE;LEITO DA VIA     ;-30.033024052318456;-51.21724312209681
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 08MX02M - NA TRANSVERSAL NA VIA DE ROLAGEM;;AV OSVALDO ARANHA;500;500.0;SIM;R DR BARROS CASSAL;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.033148111545646;-51.21728251142486
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;215 METROS;2014-01-31;R VASCO DA GAMA;253;433.0;NÃO;R FELIPE CAMARAO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS;2014-01-31;R IRMAO JOSE OTAO;317;355.0;NÃO;R GARIBALDI;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.084;marcacao de ciclofaixa ao longo da via;INSTALADO;7,50MX0,10M - SOBRE O CANTEIRO, NA TRANSVERSAL ;;AV OSVALDO ARANHA;500;500.0;SIM;R DR BARROS CASSAL;IMPAR;CRESCENTE;CANTEIRO CENTRAL ;-30.033115602352165;-51.21721277399047
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 07MX02,50M - NA TRANSVERSAL DO CORREDOR;;AV OSVALDO ARANHA;936;936.0;SIM;R GEN JOAO TELLES;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX02,50M - NA TRANSVERSAL DA VIA;;AV OSVALDO ARANHA;966;966.0;NÃO;R GEN JOAO TELLES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.034686713015063;-51.2128268424749
2025-05-01 01:32:36.084;marcacao de cruzamento rodocicloviario;INSTALADO;- 07MX02M - NA TRANSVERSAL NO CORREDOR;;AV OSVALDO ARANHA;500;500.0;NÃO;R DR BARROS CASSAL;NULO;NULO;LEITO DA VIA     ;-30.033024052318456;-51.21724312209681
2025-05-01 01:32:36.086;marcacao de ciclofaixa ao longo da via;INSTALADO;137 METROS;2014-01-21;R VASCO DA GAMA;648;750.0;NÃO;R MARIANTE;PAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.086;marcacao de ciclofaixa ao longo da via;INSTALADO;34 METROS;2013-01-31;R VASCO DA GAMA;580;596.0;NÃO;R MIGUEL TOSTES;PAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS;2014-01-31;R VASCO DA GAMA;512;512.0;SIM;R FRANCISCO FERRER;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.086;marcacao de ciclofaixa ao longo da via;INSTALADO;10 METROS;2014-01-31;R VASCO DA GAMA;596;596.0;NÃO;R MIGUEL TOSTES;PAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;45 METROS;2014-01-31;R VASCO DA GAMA;453;485.0;NÃO;R FRANCISCO FERRER;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.086;marcacao de ciclofaixa ao longo da via;INSTALADO;70 METROS;2014-01-31;R VASCO DA GAMA;565;575.0;NÃO;R FRANCISCO FERRER;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;98 METROS;2014-01-31;R IRMAO JOSE OTAO;355;395.0;NÃO;R GARIBALDI;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS;2014-01-31;R IRMAO JOSE OTAO;335;335.0;NÃO;R TOMAZ FLORES;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.086;marcacao de cruzamento rodocicloviario;INSTALADO;TRAVESSIA SOBRE A MARIANTE - SEGMENTO DA VASCO DA GAMA;2014-01-31;R VASCO DA GAMA;760;760.0;NÃO;R MARIANTE;NULO;NULO;LEITO DA VIA     ;-30.03266778278621;-51.20424147743982
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS;2014-01-31;R VASCO DA GAMA;443;443.0;NÃO;VDT ENG ILDO MENEGHETTI-AC A RAMIRO BARC;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;138 METROS;2014-01-31;R GEN JOAO TELLES;260;378.0;NÃO;R VASCO DA GAMA;PAR;NULO;LEITO DA VIA     ;-30.03190067967533;-51.21233764104545
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;13 METROS;2014-01-31;R VASCO DA GAMA;117;153.0;NÃO;R FERNANDES VIEIRA;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;18 METROS;2014-01-31;R VASCO DA GAMA;15;15.0;NÃO;R GEN JOAO TELLES;IMPAR;NULO;LEITO DA VIA     ;-30.03168936706736;-51.21234924998136
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;155 METROS;2014-01-31;R IRMAO JOSE OTAO;520;570.0;SIM;R GEN JOAO TELLES;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de cruzamento rodocicloviario;INSTALADO;12 METROS;2014-01-31;R IRMAO JOSE OTAO;395;395.0;NÃO;R SANTO ANTONIO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.087;marcacao de ciclofaixa ao longo da via;INSTALADO;105 METROS;2014-01-31;R IRMAO JOSE OTAO;81;105.0;NÃO;R DR BARROS CASSAL;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.094;marcacao de cruzamento rodocicloviario;INSTALADO;- MCC - 10,80M (ESTÁ A 48M DEPOIS DO NR 229);2019-07-10;R JOAQUIM SILVEIRA;229;229.0;NÃO;AV ASSIS BRASIL;NULO;NULO;LEITO DA VIA     ;-30.008355051036567;-51.14294156343022
2025-05-01 01:32:36.097;marcacao de ciclofaixa ao longo da via;INSTALADO;- 155M DE CICLO VIA - (SOBRE O CANTEIRO, EM FRENTE AO CONDOMÍNIO MIRO);2015-11-20;AV ERICO VERISSIMO;240;240.0;NÃO;R ALCIDES DE OLIVEIRA GOMES;PAR;DECRESCENTE;CANTEIRO CENTRAL ;-30.046593928272912;-51.218539662659175
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;CRUZ A JOSE DO P.;2013-09-30;AV LOUREIRO DA SILVA;1570;1630.0;NÃO;R JOSE DO PATROCINIO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03710207875301;-51.22611958533526
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;12MX1,50M - CICLO FAIXA, NA TRANSVERSAL, LIGANDO O FL. 02 PARA O FL. 01;2014-07-31;AV LOUREIRO DA SILVA;1560;1570.0;NÃO;R JOSE DO PATROCINIO;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.117;marcacao de cruzamento rodocicloviario;INSTALADO;- 10MX1,50 - NA ALÇA DO FL. 01 DA JOÃO PESSOA;2014-08-03;AV LOUREIRO DA SILVA;2003;2003.0;NÃO;AV JOAO PESSOA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03506799269049;-51.221291609108455
2025-05-01 01:32:36.117;marcacao de cruzamento rodocicloviario;INSTALADO;- 08MX1,50M - CICLO FAIXA,;2014-07-31;AV LOUREIRO DA SILVA;1500;1500.0;NÃO;AC HAMMOND;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;;2015-12-30;R LYDIA MOSCHETTI;145;145.0;SIM;R JANDYR MAYA FAILLACE;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.126;marcacao de cruzamento rodocicloviario;INSTALADO;- 15MX2,40M - LADO ESQUERDO DA VIA, ENTRE OS CANTEIRO, NO ACESSO DO FL. 01 PARA O FL. 02;2015-11-20;AV ERICO VERISSIMO;240;240.0;NÃO;R ALCIDES DE OLIVEIRA GOMES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.045892751321382;-51.2187907844782
2025-05-01 01:32:36.117;marcacao de cruzamento rodocicloviario;INSTALADO;- 12MX1,50M - ENTRE A CALÇADA E O CANTEIRO;2014-08-03;AV LOUREIRO DA SILVA;2211;2211.0;NÃO;AV JOAO PESSOA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03452463386791;-51.2209214642644
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;23 METROS X 2,40M - SOBRE A PONTE, CRUZAMENTO ANTERIOR;2012-11-05;AV PRAIA DE BELAS;1181;1181.0;NÃO;AV IPIRANGA;NULO;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;- 11MX1,50M - ENTRE OS CANTEIROS;2014-08-03;AV LOUREIRO DA SILVA;2067;2067.0;NÃO;AV JOAO PESSOA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.117;marcacao de cruzamento rodocicloviario;INSTALADO;- NA CICLO FAIXA - 19MX1,50M - LIGANDO A CALÇADA E O CANTEIRO CENTRAL, NA TRANSVERSAL;2014-08-03;AV LOUREIRO DA SILVA;2199;2199.0;NÃO;R ENG LUIZ ENGLERT;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;7X0.60 METROS;2015-12-30;R LYDIA MOSCHETTI;110;110.0;SIM;R CARLOS ESTEVAO;NULO;NULO;LEITO DA VIA     ;-30.01721796800057;-51.11627022515216
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;- 22MX1,50M - AO LADO DA FTP CRUZANDO A AUG DE CARVALHO;2014-07-31;AV LOUREIRO DA SILVA;945;945.0;NÃO;AV AUGUSTO DE CARVALHO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.037594339881213;-51.23279292136432
2025-05-01 01:32:36.116;marcacao de cruzamento rodocicloviario;INSTALADO;13MX1,50M - CICLO FAIXA;2014-07-31;AV LOUREIRO DA SILVA;1788;1840.0;NÃO;R GEN LIMA E SILVA;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.140;marcacao de cruzamento rodocicloviario;INSTALADO;MARCACAO DE CRUZAMENTO RODOCICLOVIARIO 13M - AOLADO DA FTP-1;2014-11-24;VDT ACORIANOS-ACESSO LESTE 2;210;210.0;NÃO;AV LOUREIRO DA SILVA;NULO;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.151;marcacao de cruzamento rodocicloviario;INSTALADO;NA ALÇA DO FLUXO 2 PARA 1;2015-03-30;AV DIARIO DE NOTICIAS;1997;1997.0;NÃO;AV GUAIBA;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.153;marcacao de cruzamento rodocicloviario;INSTALADO;- 14M X 2,40M - COM CRUZAM. DO FL. 01 DA AV. ERÍCO VERÍSSIMO;2016-01-15;AV IPIRANGA;1090;1090.0;NÃO;AV ERICO VERISSIMO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.04793590210784;-51.21830262243749
2025-05-01 01:32:36.140;marcacao de ciclofaixa ao longo da via;INSTALADO;CICLOFAIXA 13M - AO LADO DA FTP-1;2014-11-24;VDT ACORIANOS-ACESSO LESTE 2;210;210.0;NÃO;AV LOUREIRO DA SILVA;NULO;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.145;marcacao de cruzamento rodocicloviario;INSTALADO;20,7MX0,4M (0,4X0,4) NA PONTE;2015-11-26;AV IPIRANGA;7624;7600.0;NÃO;R JOSE ALBANO VOLKMER;NULO;NULO;LEITO DA VIA     ;-30.055568322699862;-51.16215126821772
2025-05-01 01:32:36.153;marcacao de cruzamento rodocicloviario;INSTALADO;- 06MX02M - (ESTÁ EM FRENTE AO FL. 02 DO CRUZAMENTO.);2021-04-30;AV SERTORIO;9460;9460.0;NÃO;AV GEN RAPHAEL ZIPPIN;PAR;DECRESCENTE;LEITO DA VIA     ;-30.00349483349078;-51.12719703465701
2025-05-01 01:32:36.153;marcacao de cruzamento rodocicloviario;INSTALADO;- 15M X 2,40M - COM CRUZAM. DO FL. 01 DA AV. ERÍCO VERÍSSIMO;2016-04-15;AV IPIRANGA;999;999.0;NÃO;AV ERICO VERISSIMO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.048374709676693;-51.218534298241146
2025-05-01 01:32:36.151;marcacao de cruzamento rodocicloviario;INSTALADO;PARALELO A FTP;2015-03-30;AV DIARIO DE NOTICIAS;1997;1997.0;NÃO;AV GUAIBA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.151;marcacao de cruzamento rodocicloviario;INSTALADO;;2015-03-30;AV DIARIO DE NOTICIAS;1997;1997.0;NÃO;AV GUAIBA;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.153;marcacao de cruzamento rodocicloviario;INSTALADO;- 06MX02M - (ESTÁ NA FRENTE DO FL. 01 DO CRUZAMENTO.);2021-04-30;AV SERTORIO;9460;9460.0;NÃO;AV GEN RAPHAEL ZIPPIN;PAR;DECRESCENTE;LEITO DA VIA     ;-30.00361619863699;-51.12724740989507
2025-05-01 01:32:36.156;marcacao de ciclofaixa ao longo da via;INSTALADO;200 M;2011-07-30;R DEA COUFAL;42;235.0;NÃO;AV CEL MARCOS;PAR;NULO;LEITO DA VIA     ;-30.133632146546415;-51.23549320130022
2025-05-01 01:32:36.153;marcacao de cruzamento rodocicloviario;INSTALADO;- 15M X 2,40M - COM CRUZAM. DO FL. 02 DA AV. ERÍCO VERÍSSIMO;2016-04-15;AV IPIRANGA;1075;1075.0;NÃO;AV ERICO VERISSIMO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04839096177154;-51.21812039986254
2025-05-01 01:32:36.161;marcacao de ciclofaixa ao longo da via;INSTALADO;- 05MX04M - ENTRE A LRE E A FTP-1;2013-06-10;AV CHUI;75;75.0;SIM;R IBICUI;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.163;marcacao de cruzamento rodocicloviario;INSTALADO;;2016-02-28;AV ECON NILO WULFF;1;1.0;NÃO;ESTR JOAO ANTONIO SILVEIRA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.154678243897116;-51.13939949311317
2025-05-01 01:32:36.165;marcacao de cruzamento rodocicloviario;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;815;815.0;NÃO;AV RICARDO LEONIDAS RIBAS;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-07-17;AV RICARDO LEONIDAS RIBAS;150;270.0;NÃO;R PADRE JOAO OSCAR NEDEL;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;405;405.0;NÃO;R ALBERTO HOFFMANN;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de cruzamento rodocicloviario;INSTALADO;15 M ;2014-07-17;R PADRE JOAO OSCAR NEDEL;605;605.0;SIM;R SETE MIL CENTO VINTE DOIS;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-07-17;R ALBERTO HOFFMANN;185;185.0;NÃO;ESTR JOAO ANTONIO SILVEIRA;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de cruzamento rodocicloviario;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;405;405.0;SIM;R ALBERTO HOFFMANN;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.165;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;335;300.0;NÃO;R SETE MIL CENTO VINTE SEIS;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de ciclofaixa ao longo da via;INSTALADO;160 M;2015-11-20;AV ERICO VERISSIMO;400;400.0;NÃO;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;12 M;2015-11-20;AV ERICO VERISSIMO;681;659.0;SIM;R GEN CALDWELL;PAR;DECRESCENTE;LEITO DA VIA     ;-30.051288435488843;-51.21808905154467
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;10 M;2015-11-20;AV ERICO VERISSIMO;775;823.0;NÃO;R BARAO DO TRIUNFO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.05242255976911;-51.21848518028857
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;12 M;2015-11-20;AV ERICO VERISSIMO;1017;1017.0;NÃO;R BOTAFOGO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.05480104435121;-51.21853161603213
2025-05-01 01:32:36.165;marcacao de cruzamento rodocicloviario;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;605;605.0;NÃO;R SETE MIL CENTO VINTE DOIS;NULO;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de ciclofaixa ao longo da via;INSTALADO;350 M;2015-11-20;AV ERICO VERISSIMO;1117;1399.0;NÃO;R SALDANHA MARINHO;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;10 M;2015-11-20;AV ERICO VERISSIMO;1246;1214.0;NÃO;R GERMANO HASSLOCHER;PAR;DECRESCENTE;LEITO DA VIA     ;-30.05603379426196;-51.21808905154467
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;10 M;2015-11-22;AV ERICO VERISSIMO;1426;1340.0;NÃO;R DAMASCO;PAR;DECRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;- 07MX2,40M - (OU DF A RUA SALDANHA MARINHO);2015-11-22;AV ERICO VERISSIMO;1450;1450.0;NÃO;R DAMASCO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.058059904957787;-51.21779141016305
2025-05-01 01:32:36.175;marcacao de cruzamento rodocicloviario;INSTALADO;- 10 MX2,40M (NO CRUZAMENTO);2015-11-22;AV ERICO VERISSIMO;1399;1399.0;NÃO;R SALDANHA MARINHO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.058099950841303;-51.21822902932764
2025-05-01 01:32:36.164;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-07-17;R PADRE JOAO OSCAR NEDEL;615;815.0;NÃO;AV RICARDO LEONIDAS RIBAS;;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.179;marcacao de cruzamento rodocicloviario;INSTALADO;;2016-04-30;AV NILOPOLIS;40;40.0;SIM;R AMELIA TELES;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.167;marcacao de cruzamento rodocicloviario;INSTALADO;- 15MX2,45M;2015-02-24;AV IPIRANGA;51;51.0;NÃO;AV BORGES DE MEDEIROS;IMPAR;CRESCENTE;LEITO DA VIA     ;;
2025-05-01 01:32:36.175;marcacao de ciclofaixa ao longo da via;INSTALADO;115 M;2015-11-20;AV ERICO VERISSIMO;681;715;NÃO;R BARAO DO TRIUNFO;PAR;DECRESCENTE;;;
